0.937,3.64484,3.64484
0.938,3.42274,3.42274
0.939,3.18712,3.18712
0.94,2.93893,2.93893
0.941,2.67913,2.67913
0.942,2.40877,2.40877
0.943,2.1289,2.1289
0.944,1.84062,1.84062
0.945,1.54508,1.54508
0.946,1.24345,1.24345
0.947,0.936907,0.936907
0.948,0.626666,0.626666
0.949,0.313953,0.313953
0.95,-2.19292e-13,7.8562e-09
0.951,-0.313953,-0.313953
0.952,-0.626666,-0.626666
0.953,-0.936907,-0.936907
0.954,-1.24345,-1.24345
0.955,-1.54508,-1.54508
0.956,-1.84062,-1.84062
0.957,-2.1289,-2.1289
0.958,-2.40877,-2.40877
0.959,-2.67913,-2.67913
0.96,-2.93893,-2.93893
0.961,-3.18712,-3.18712
0.962,-3.42274,-3.42274
0.963,-3.64484,-3.64484
0.964,-3.85257,-3.85257
0.965,-4.04508,-4.04508
0.966,-4.22164,-4.22164
0.967,-4.38153,-4.38153
0.968,-4.52414,-4.52414
0.969,-4.64888,-4.64888
0.97,-4.75528,-4.75528
0.971,-4.84292,-4.84292
0.972,-4.91144,-4.91144
0.973,-4.96057,-4.96057
0.974,-4.99013,-4.99013
0.975,-5,-5
0.976,-4.99013,-4.99013
0.977,-4.96057,-4.96057
0.978,-4.91144,-4.91144
0.979,-4.84292,-4.84292
0.98,-4.75528,-4.75528
0.981,-4.64888,-4.64888
0.982,-4.52414,-4.52414
0.983,-4.38153,-4.38153
0.984,-4.22164,-4.22164
0.985,-4.04508,-4.04508
0.986,-3.85257,-3.85257
0.987,-3.64484,-3.64484
0.988,-3.42274,-3.42274
0.989,-3.18712,-3.18712
0.99,-2.93893,-2.93893
0.991,-2.67913,-2.67913
0.992,-2.40877,-2.40877
0.993,-2.1289,-2.1289
0.994,-1.84062,-1.84062
0.995,-1.54508,-1.54508
0.996,-1.24345,-1.24345
0.997,-0.936907,-0.936907
0.998,-0.626666,-0.626666
0.999,-0.313953,-0.313953

Time taken for module to execute: 31048 microseconds

